x1,x2,x3,x4,y
63.49194823747974,39.40518391539229,17.433375274761353,36.09969802995983,0.0
46.667037135417814,55.99763926264164,9.535520035700953,26.87292519635627,1.0
62.47947830782917,39.62111119710615,16.038097354777506,36.22974537182178,0.0
64.1494658439461,18.541835724834982,15.703639601902402,26.79742289397622,0.0
50.07099730156803,39.22928112835655,11.646900539562456,25.46079532105065,1.0
56.66438019161656,2.0453019516502167,13.562332645832077,-1.7391783910008805,0.0
49.307828377405066,8.234965637198663,11.940256922264613,11.126168811357509,0.0
41.13336980838666,26.92113052409508,7.68915066991996,16.90183836411008,1.0
48.26635772590339,45.003399290243735,12.294943568567655,28.778861798811178,1.0
71.82813164157226,-6.31918078000102,17.338859272127152,15.499808217695401,0.0
40.3071565177526,33.5858105101533,9.649476125542465,17.916671635352518,1.0
55.23373266667729,44.00359151024874,12.753277037734733,30.864534897725,0.0
55.118409574621985,19.597980683497724,12.033453427191263,21.827374560018338,0.0
38.567624852065194,21.751069205452932,8.965488941261384,14.729919923989188,1.0
40.253586966880874,37.95290019792663,7.177999627844874,16.852456999821186,1.0
56.80445046986525,21.436076347624727,12.78638398192076,24.438839332083386,1.0
60.76807542464163,26.712259131527446,15.352726979181224,29.309328019586914,0.0
44.099616630360515,23.69213198820829,9.044527023919732,17.232745751549505,1.0
43.8479187585657,58.40376700146166,8.98771993759455,23.272774764384447,1.0
38.57975322902183,26.0067421102318,9.132048907779293,15.313508986888545,1.0
39.55128684357699,26.81316424460646,7.773473413795146,16.13834007807227,1.0
19.01792344313229,13.67932917613739,1.346821452223172,-0.7520133914983562,1.0
58.98394902567586,44.446240484820464,15.323602493902838,34.38479636388089,0.0
25.663023523048043,7.109131901478321,4.953499474796434,-1.5038819863462243,1.0
61.60532866998085,51.86535742494332,13.622235809500314,37.103110937730214,1.0
52.085159936040384,48.892844772970946,9.942205029536327,31.466510569177117,1.0
73.82106529372992,61.32344874406227,19.732400904676524,51.42831107487606,0.0
35.579824553409544,19.564529409443526,8.417105198218216,11.545892800708513,1.0
50.72036977796231,53.38696524227952,12.30980612114121,30.839639213268644,0.0
39.94378911031932,41.61687165434373,9.636325374023905,20.23120479181965,1.0
58.09207069979707,35.047601601252055,13.842726739352257,31.22540514805124,0.0
60.71553754805527,44.14837569634261,15.90499887394422,34.259934173138944,0.0
72.72070060670522,41.736142559360054,17.338909301386387,43.132374800111,0.0
48.99874005022808,16.653041406716614,11.107808539703916,16.745395545309645,0.0
29.18878492211952,18.20239256057247,3.6881787890571207,7.319230737061612,1.0
39.897340663038264,52.51078175502939,7.661351834995005,21.070359744083373,1.0
50.816768219560046,26.21596884666392,12.274645595423651,23.526333411878014,0.0
45.84657868947146,34.25963686862392,9.12800657093845,22.12271483966442,1.0
64.9072228632303,34.22238965740635,16.95937881751651,37.08085451238359,0.0
80.52855872155762,29.14641725045724,21.472061753019787,45.98832078084017,0.0
24.212756568634795,40.05287835937138,4.205505692743313,7.036135245851462,1.0
55.04956586684707,44.99793242852763,14.758675010206861,32.25189117790563,0.0
43.17685580013531,49.80661413528977,9.251103779962635,24.374699612143797,1.0
21.98815368125292,56.08663082032094,1.9603790957450076,6.394998082550661,1.0
45.79574489920763,15.701000112317828,10.03730182136964,13.488175628908502,1.0
22.92739635239713,37.65853463494237,2.884588133940547,5.313367727726629,1.0
62.20367265164441,63.458804598785,16.404719689134673,42.85008202343848,0.0
40.89437599099732,27.960555593454316,9.103225500660303,19.371968959978236,1.0
58.9207104792786,17.688668181157578,16.035056977778936,24.077644561634944,0.0
64.24386144832769,51.9942019858524,16.01956105091656,41.258090542521494,0.0
44.789190287466326,43.274010957106064,8.244592837254006,23.227515251714834,1.0
40.67207067426749,35.52164845190766,8.156153303619856,20.0253825217983,1.0
87.17484940643875,45.279260280320244,24.59564915250925,55.77226804771517,0.0
59.94890105459102,50.2010064869002,15.31862899494512,38.206216033952174,0.0
48.01620561539417,14.195134621030032,11.62308045780061,16.252988548741968,0.0
56.130427044698266,35.78413227368782,11.638416644911675,29.83082493705851,1.0
47.61971488719454,32.46426410035049,10.720349968934826,21.753565017121954,1.0
48.839159528416566,27.117241291659518,12.295947329345013,20.949281501245597,1.0
54.0700976957388,12.1336878899234,14.285861370327142,15.139548154692788,0.0
48.03365801261194,14.726601455099733,10.08535055972684,17.615461690703047,1.0
48.60087668198061,35.15385328472751,11.36538839337124,23.25638863523919,1.0
47.17565903897027,30.764527057888845,11.522498406312856,21.56132371692656,1.0
70.19541963120653,17.551363348726728,17.219750592920057,28.457124540117384,0.0
70.87093605308321,76.49517524812345,19.883093072212397,49.91641618986789,0.0
55.84569788576931,0.4840107182878697,11.176919417754092,-19.262003278175204,1.0
53.999031742248995,15.527200478834633,14.100162690393011,20.388537997555883,0.0
48.37536009060288,33.96034441870988,9.411658054277046,24.014835811959962,1.0
82.46950322948571,57.4750754317849,22.381831062464585,57.21243976150709,0.0
47.40777600179616,23.39538065136021,10.61441279304147,20.74898990241246,0.0
72.25627678132221,17.327505766495538,18.540160675454405,30.754846283689048,0.0
40.60445319984422,31.664449854964737,7.9825717400192655,17.360343208663615,1.0
46.7275319001198,61.15992583757057,10.664478833287024,28.071915448851037,1.0
72.85206746011417,36.411572823487745,19.72771112513085,41.44231708419072,0.0
45.39938496807602,34.67115441822639,11.125494870793993,22.320200914852293,1.0
55.36004473818952,63.59597548439905,11.036605077327133,36.367641732790034,1.0
57.277364456569536,37.67593882072333,14.750518140872861,31.861888258924647,0.0
52.54617570612956,61.14665998555554,12.421977219070216,35.13405565642945,1.0
83.69037307755855,40.1911005209087,22.831732572722526,51.539287324037765,0.0
68.10150156450062,34.78069104782592,18.45448141887762,36.91661134612378,0.0
52.822689900871346,29.98584285713821,13.617231431286063,25.790030938367533,0.0
42.2744288904678,51.567764485160545,11.373790816094056,23.318241694550984,1.0
70.68081077729596,59.900061653146,18.45337209590161,48.65307148948123,0.0
45.43217210170631,44.23298899994214,10.5972009711297,25.66784181687873,1.0
52.28808650177597,31.07900250925975,11.605875876801642,26.375599228098856,1.0
17.299746837525305,39.378388916133936,1.1090802200128183,3.20721713531042,1.0
56.45562716977986,35.37127048795969,12.533365670055197,32.138025616082736,1.0
26.571060750229694,50.39929620418454,2.3095424984425543,10.146071760931697,1.0
56.96184294027565,21.464167435054577,15.19616565767015,25.184436232142925,0.0
39.36678167614896,25.65748534716452,7.7085272821700155,15.064397399204536,1.0
14.022765150376024,19.1978273517851,1.5831014563963008,-2.05028423407547,1.0
51.987823288142984,45.015257739422665,12.087479985496309,29.715926837250315,1.0
41.22219299578377,23.908839278160308,8.617839885797517,16.029117516145206,1.0
75.16922687680037,45.77371494116216,20.889812190374375,47.25080439136885,0.0
54.1068186081788,17.322516518586653,13.282630565088796,21.6375980525919,0.0
74.25084039281191,26.07857772414524,19.58859390368896,36.74401360962979,0.0
79.97232798410707,17.70664474352196,20.528000906586655,36.77157366228412,0.0
59.12236529761401,21.551310804570868,16.453023122204467,26.741779323210707,0.0
53.89942228286003,33.91560508508001,11.820694002245915,29.14741493333137,1.0
62.65995817363706,44.36741796181951,16.414879864119204,39.49863998550697,0.0
72.93751219989281,28.641772513222456,19.92219416095183,38.8965559047947,0.0
49.81955897971386,-6.310584202841163,11.113887916065783,8.374669580686573,0.0
48.19280799587329,29.391717622009157,10.128836896737244,22.11935045018339,1.0
38.59317700934193,27.329910842588525,7.41368627768786,17.505335401663586,1.0
47.348725674932766,29.029905576612038,9.51462311312926,23.124752316418,1.0
51.15278352451663,63.084702912222596,12.525885630744995,32.958980376666005,0.0
64.25797324110667,80.76211038544069,16.310227270321842,46.37494480148607,0.0
55.797628104336894,38.16397009115928,13.97960440201989,29.80651669945159,0.0
53.88435595660299,42.156038653553075,11.658848247507887,29.29123252794521,1.0
65.81752923116241,8.725251785527373,16.106947056757026,16.12228278749337,0.0
71.36296010129541,56.51250523103818,17.118575214074788,46.57014033554624,1.0
60.3136465162291,14.064613895284328,14.282810665370294,20.88074703901007,0.0
71.08716447801348,16.318392072329313,18.700487421280112,29.108701247975507,0.0
46.209963800317226,25.082519056992567,11.188489064484191,19.27907297394674,0.0
70.6406938397079,66.48402582770254,19.260960048892784,50.2902183923322,0.0
52.26537639299432,29.717252063466425,10.761916067200547,25.147778809129928,0.0
58.39585904987531,47.03663519310092,15.590555875623162,32.74839531939731,0.0
58.75678776645114,10.2279045210271,13.949517117376315,16.753609639706212,0.0
44.87324157992451,45.13650596725011,9.545092010866671,24.9037298415187,1.0
36.80672832452784,35.12766163797269,7.329121358413433,16.88900383625326,1.0
42.17437943898503,28.064067771931718,10.209042167581165,17.539193877970717,1.0
54.53874349544588,67.02212769402306,15.119800453419474,37.55498896858814,1.0
57.36825036238302,1.6172954385965568,14.020840471714678,-4.263243221925786,0.0
39.56395429082703,26.10671143450446,10.001378346046256,16.09246806612444,1.0
28.519441111914663,17.881749037137556,4.2596588454544495,4.876565569823157,1.0
64.64790308870288,57.305752594629666,16.839018335247737,44.05390152421436,1.0
60.18067334802107,46.10201702827187,14.827082938697972,36.04767987971776,0.0
45.04359752992895,25.762875098210486,11.638668677048148,20.797688463824677,0.0
67.22652899084756,52.87931651564225,17.044521480545693,43.87468859731709,0.0
63.43365941337203,65.18260991257657,16.375954576280257,42.13724035672121,0.0
38.16937427473605,34.34339756585172,7.1427713413538925,17.887880078313884,1.0
36.18850180326426,27.005029210203126,7.493574208169804,12.797973966966381,1.0
52.53129247643543,45.66018614713882,13.186620276020609,29.349511873698987,1.0
22.049249780371813,27.4885859647703,1.991156710550691,4.536076740924823,1.0
49.944566447019284,33.40246674792798,10.673474602672753,24.82622049116753,1.0
52.43395213080935,-4.8200451616840425,11.215016506052805,6.314615121669826,0.0
68.43575775793431,31.134104188941844,17.825173784124917,39.031663618251926,0.0
43.47468348076098,9.494665681260948,9.781815178565832,9.18986164311672,1.0
42.23535111744425,36.49215464765199,8.998446155121789,20.793010878794288,1.0
78.38116473310438,29.84157075698777,21.96923928143554,43.52937326450507,0.0
72.90975376317239,37.639922015455504,19.465481428874334,42.982962919725146,0.0
58.928634344923616,38.984367067187335,14.981661356250065,35.1826425423965,0.0
35.65398689912321,19.319290492852932,6.706729984124352,10.77305422212139,1.0
56.6831641277046,10.817632977350858,12.448256004349803,17.206523956893626,0.0
48.61189689259981,24.69361102997498,9.559346107091406,20.80159282282711,1.0
43.056530715803106,34.873474537332314,8.832783796506334,21.88521635569407,1.0
75.37908039748393,12.180159091792095,19.791227130660133,28.52319885888485,0.0
46.58977428388702,47.78590256176622,10.977564045750796,27.539762999197794,1.0
54.986244471886934,26.58698826123517,12.490209270089585,24.885852644486185,0.0
42.29823666317803,34.87098550668451,10.175544742180616,18.187460902721988,1.0
20.747725307102208,52.47821101549269,1.1499568403196836,5.109797239062522,1.0
59.99597398960504,29.827162415723894,16.041119538431296,30.14675284149881,0.0
55.59618299468542,47.75952438277329,14.467811627812823,32.05325462233865,1.0
66.23296357476495,33.008510041943,18.21112019139046,38.120838652135355,0.0
56.658638704541524,-2.702624478208733,12.90941910059642,2.0861025332892296,0.0
52.37562316582798,36.48978910079453,13.521030770335905,27.417629153140414,0.0
70.3948379631213,49.40708754775759,18.031297374787556,44.49317784874873,0.0
80.76144144169885,28.712566314587875,22.831687200378134,44.732449974660625,0.0
58.04503590109204,29.77367858774502,13.3364864605476,30.348001472873943,0.0
38.59061626116608,30.704702680397133,7.282666628476043,16.757058525164634,1.0
4.810926353423589,55.130018166559644,-2.0778123220691818,-6.0445345890410085,1.0
63.186037674047554,47.70037478546802,15.398023967367283,40.68592837667709,0.0
72.74524068349584,44.477806747752005,20.54674436547274,45.626217432307044,0.0
48.91729844457966,39.11033335224769,11.775011158061217,25.12292770008221,1.0
58.14079768593861,63.22494194748998,13.246981853699594,40.472886371607366,1.0
47.08261823410048,28.02151037808708,9.373197787225472,22.36792279567399,1.0
41.71413193315396,40.1643412677541,7.578174357339024,21.84540294198817,1.0
60.165673196339554,16.667806820837747,17.048597699967754,25.853869294607414,0.0
51.840287500177254,27.938541246063664,12.501643784954151,24.189954932807215,0.0
57.45314403615423,17.559552100148796,13.461028518841697,23.25347650944881,0.0
51.24864095047139,55.594962331604414,12.94932270005278,30.00670372687735,1.0
58.21563481854949,29.74747138110856,15.006907643873575,28.518242635874586,0.0
15.012329508442804,34.018215056006866,-1.4334951033839602,0.8385371422638835,1.0
47.64991147612834,38.586345816152885,10.909188411802065,25.400673346169345,1.0
61.11114316317171,1.8510028620705228,16.87181397778649,-2.0578263366444367,0.0
69.78407173949806,30.8505429189289,18.801881298217918,37.2219880899356,0.0
35.87571076176569,46.30055220118854,4.796689856561915,17.349600721509034,1.0
60.39870759878222,35.96058653188994,16.81612846848962,34.35720394034995,0.0
60.326888123524185,22.006870719520542,13.20324753175122,26.685179967376776,1.0
60.31760342391862,25.640660971873864,15.151040095658932,28.83414275497489,0.0
49.45824768144761,7.70245961415149,12.925498930311035,9.752532332968878,0.0
38.738020235812726,70.8162991747096,8.42715379017491,23.576296103637223,1.0
52.85065151508013,24.241466376515845,13.094573654324154,23.380242722412312,0.0
80.41307956188268,15.406520280867671,22.868685662293682,34.84120145342198,0.0
39.70855482953256,21.61379454716901,6.562875249456005,14.361029164325187,1.0
43.928659212315765,42.07659660932035,8.561694927047085,24.59143200548074,1.0
34.882064332113885,35.727613634251384,6.30776085047299,15.082145768874812,1.0
30.428432488120464,19.6812648823945,3.7808565913020016,7.259730364391652,1.0
45.57506776531929,38.49400022549225,10.89642980607469,22.747509565329093,1.0
54.50067906079733,37.900849024026414,12.562577990528773,30.18735683817245,1.0
48.46041875378861,39.862638831512136,11.404608511836535,24.749921744662295,1.0
48.584324136877626,42.4469656414671,10.348340668292987,27.331436903313776,1.0
57.66084234889636,40.950158983649224,14.543777559608241,32.3666659955008,0.0
57.46296296159066,54.610769098705006,14.797553359962203,34.37091079679655,1.0
67.9534810801302,47.06910996076778,18.056556760026773,41.250084927735436,0.0
65.75564854854605,47.646960965878264,18.455930910336292,42.4964041967509,0.0
44.18965325429128,31.393919011435337,10.133323876897412,20.843632866739082,1.0
75.50600225631639,30.1587981664075,19.55631547843205,42.970666750971944,0.0
46.93719651533868,55.61083530696488,9.185274710639035,28.12326767969407,1.0
61.823018570501944,24.397749233346453,15.86130879910985,27.7841731955193,0.0
46.93067900753389,51.2694084456504,10.675538970507178,25.390823873001207,1.0
34.218679817236335,39.296355615183785,4.511549252766961,14.403986382885593,1.0
36.41057299761217,41.78824654705331,8.075743808960201,15.495076589411651,1.0
59.03484808118602,59.26134561347635,16.9550925129248,37.66558396367471,0.0
49.363349166839704,49.50707668616014,13.370856138889195,29.5438042531741,0.0
60.606734959049994,21.541556500221652,15.38955657538447,28.59045553932616,0.0
26.832848482593842,52.094567635245994,3.8278934116528145,12.591213081158374,1.0
46.064828510411715,61.78270868520207,7.352914694703779,29.102170815376205,1.0
59.15954503527486,45.08099871753067,14.11108867860844,36.38098742128553,0.0
36.52373284073179,-11.30536380558516,6.1712979944084765,8.468972091213477,1.0
41.352706466481585,17.55725262406231,11.502091851426943,11.999348855122186,1.0
43.10703824465744,52.60759075252939,9.076116624180294,24.335073087170574,1.0
20.37331037922951,48.48566737443294,-1.2605397271587888,4.899009802966787,1.0
42.29636656077076,-6.693796002893087,9.031805711829962,6.393652664652432,1.0
71.35730084532213,27.39110432445524,18.1878244491556,37.526353521692094,0.0
20.127955833953617,53.569475948632984,3.1209712523145408,5.753163798651118,1.0
58.07705595082921,7.996496329301905,13.204095378215747,15.27184971251934,0.0
77.88850249235645,30.12577607833744,20.082002380496807,42.53788440838539,0.0
58.20532468096536,59.233217235271354,14.400143466332835,36.33202659988984,0.0
41.04213952815037,38.47314890692106,8.227959215620292,19.03813506719689,1.0
40.10671701629222,43.98069491948668,9.521017730112401,20.0319480291593,1.0
79.7118231017707,33.84708248336355,18.989876933951138,47.050754769985225,0.0
44.56979615064018,53.87893952939329,11.040239926979103,25.923695439260275,1.0
40.29744309549465,24.58768254903955,6.788374246889651,16.045997159639636,1.0
44.09344394217613,31.32858335426038,9.858949431243804,20.248011815519586,1.0
34.63328551093394,64.62160370065652,7.770826527225235,18.318890702303246,1.0
49.11065391191833,30.06536503307163,10.704506092253515,23.686524132248522,1.0
66.81772432238196,45.9480146506004,16.190848186866372,41.98777262210179,0.0
38.9020635251714,88.90046250646219,7.0772459245938615,25.6075822471626,1.0
42.76443265740139,17.306970833893935,7.663453025585179,15.719351470202016,1.0
64.86312813333676,15.649467298933057,17.656234642757642,25.69897545773502,0.0
62.160306363615234,20.026801486890825,15.841620611915832,27.739568253102796,0.0
37.33331308346436,43.747062338792205,7.433561824683115,19.134168329012283,1.0
55.556265644948354,33.79047446350518,12.804228763753681,28.4005855963135,1.0
49.334140011663635,44.3819560735226,12.619214266732616,27.917940191701355,0.0
41.54562130067614,43.31894563778678,8.40956164257726,21.085680979176583,1.0
47.86045359034045,60.0498969439722,9.70216014009975,29.948419711421632,1.0
38.81458658230693,40.394535773528354,7.726610276074054,18.454377777231667,1.0
43.6429226096569,40.87471347437742,10.160983239080188,21.751818279041313,1.0
55.13839703500929,9.510717490603618,11.554301310386583,14.776686383100062,1.0
41.646312282800984,27.206399736949553,9.196406152526754,14.82769976354759,1.0
33.93610097878873,20.236194041430863,5.850916027750425,7.8775128822281335,1.0
38.01212092346994,41.06643870482319,7.421792958683201,18.033618292921613,1.0
30.944644222922893,41.109624651211334,5.154894915612287,13.309952973333326,1.0
40.16341618046998,34.194863854854766,7.888873141688464,19.109288950182655,1.0
42.134445341253674,10.529852838797808,8.12610700160864,9.739266856402365,1.0
64.53521043519474,37.46231805953009,16.920930852086425,38.38465702692053,0.0
51.161845232522566,53.71876638757175,11.034840791881932,32.44413083561994,1.0
37.3901616396719,61.12243054694969,7.6005944827781295,20.382138543993086,1.0
24.94490675669028,39.9901520405145,2.0631615568169215,10.747471723715732,1.0
68.07207543753744,23.604846492349093,17.06919760145246,34.26241660177715,0.0
58.40707706084835,12.98112951303694,14.183038760828868,19.862732931540844,0.0
61.436959115520935,39.40867211603457,15.62176059850716,34.91243552746834,0.0
65.09107156455991,38.42141549499878,18.36919760107517,37.79984840060232,0.0
51.92250330185783,19.859524586921943,12.962309528351572,20.215461480684088,1.0
40.966046404729596,51.678022066717354,8.77943788183335,23.25205497855636,1.0
63.97860171443197,29.779912779201418,16.457903750687294,33.77619873904983,0.0
55.99398391214032,40.47757655674053,13.737512927431597,32.5255708940737,1.0
51.11194186638935,53.39017901999799,11.019325232310385,30.474531280482065,1.0
45.209952491694985,35.70914846874085,11.272926447510418,22.785383582099772,1.0
43.81144066740017,28.413654923848547,12.146325496679829,19.282822039479473,0.0
66.22372325577193,33.781803908184834,16.77114442915284,36.50712967633925,0.0
60.72701279047342,43.09410614695423,15.311917632403446,35.430257425482516,0.0
54.28385013425578,32.42144994464041,14.518261856432444,28.150381699912543,0.0
30.751869330333758,52.73156260552655,5.073552835611676,13.5744819081513,1.0
79.88178632352204,49.51154751193367,23.185791192058414,51.23548980398653,0.0
50.56704574180175,52.01876795727168,10.671494664483944,30.677819062581857,1.0
46.47631794309521,48.045090879929035,9.90020181138627,27.35275486190168,1.0
43.47906749407155,56.102872320756774,10.199609642152456,24.39306224657894,1.0
40.62940964788877,49.817605879570316,9.80666889237828,22.40921345065941,1.0
52.183838289272146,48.135452596021764,11.675555649931928,30.352856272395663,1.0
35.55388876885511,29.425493116295126,5.694661531930165,14.397319562071814,1.0
48.23592511252881,46.614233912652246,11.814650912564078,26.0677678765799,1.0
44.35317784634741,27.90882601244577,9.65049391204337,18.560481366281092,1.0
27.59267005679519,20.068297157199886,4.439330960299746,5.6817611997018815,1.0
63.11983342970278,30.89477688000335,18.09141589326679,33.09931357267441,0.0
51.861339832182445,51.138992212989734,11.823053814816834,30.40179435953954,0.0
70.19995587478381,29.32076407371985,16.609959574482282,37.12770412588258,0.0
53.19631513723913,25.639001023271,11.58867153043779,24.2507967832765,1.0
62.34881149183059,13.54669179184637,15.119614253470651,22.179652217545534,0.0
45.239868477465855,54.88285469310611,10.077744249804722,25.477219935003728,1.0
54.63541086801236,33.01291702221896,15.465628862727568,27.648025811049163,0.0
81.55871034167062,31.259842541792715,21.279443047911485,45.74755808197703,0.0
49.21828515550249,24.9504872289939,11.508614772492567,20.631506108495188,0.0
45.45620553498574,47.15158099924199,10.451462185235364,24.513393653767924,1.0
36.20015588402893,6.311961276585208,6.472980226560738,3.3444390981954997,1.0
41.93442235254211,30.26069719303613,6.665827053164509,18.23536253225553,1.0
93.92530424120518,53.8743734208208,26.687482698834778,66.42387054069641,0.0
36.800224522422155,37.52386614897086,6.2422159386623575,18.077832692366428,1.0
46.16940780539737,44.06507169998626,10.677760146742063,26.016094910855493,1.0
41.96834492840153,14.852462257616448,11.288967240497884,13.40960126258574,0.0
38.660099685526795,33.33688796494447,7.28257752149042,17.655464098231832,1.0
53.3264157147695,41.12502267845477,13.7268777094901,29.922444924059764,0.0
37.27273927664612,68.18702786240723,9.008767057942261,20.403143703845455,1.0
43.21218114064808,38.64467032930274,10.235919179306364,22.565393309145183,1.0
78.88450535134645,49.87232231868508,20.637092371764066,53.17293004316057,0.0
68.66948068247274,50.96238230386222,19.35309916533784,44.65430977846912,1.0
55.58284108751754,42.30682926317112,13.150425995483491,33.497909470915175,0.0
53.56790607925689,52.51146729455438,11.197398774301503,33.05295209605926,1.0
34.03033784258183,39.98373444948609,7.011833471077549,16.924262889661236,1.0
38.068988031902684,20.88370304178754,7.481354465719767,13.63245723691778,1.0
29.905707006716195,43.89217914782876,4.444166123384763,12.690271110575935,1.0
45.33507649841696,53.83009042269117,10.200671981561674,25.432800927546584,1.0
47.65289373782375,37.42927419428324,10.546391361904595,26.93513935805648,1.0
45.02076470682168,30.061208224373786,10.556238593257575,20.095485901434248,1.0
54.31849790306288,45.841954885512095,12.523552455664031,30.695964496800823,1.0
